"","primary","second","total_income","indv1_contrib","bonus"
"1027",35000,265000,3e+05,0.116666666666667,14702.37
"1028",25000,275000,3e+05,0.0833333333333333,16472.37
"1029",15000,285000,3e+05,0.05,18380.39
"1030",145000,145000,290000,0.5,8239.66
"1031",135000,155000,290000,0.46551724137931,8239.66
"1032",125000,165000,290000,0.431034482758621,7749.85999999999
"1033",115000,175000,290000,0.396551724137931,7385.78
"1034",105000,185000,290000,0.362068965517241,7655.78
"1035",95000,195000,290000,0.327586206896552,7953.8
"1036",85000,205000,290000,0.293103448275862,8423.79999999999
"1037",75000,215000,290000,0.258620689655172,8893.8
"1038",65000,225000,290000,0.224137931034483,9624.77
"1039",55000,235000,290000,0.189655172413793,10394.77
"1040",45000,245000,290000,0.155172413793103,11832.37
"1041",35000,255000,290000,0.120689655172414,13602.37
"1042",25000,265000,290000,0.0862068965517241,15372.37
"1043",15000,275000,290000,0.0517241379310345,17280.39
"1044",135000,145000,280000,0.482142857142857,8239.66
"1045",125000,155000,280000,0.446428571428571,7749.86
"1046",115000,165000,280000,0.410714285714286,7219.85999999999
"1047",105000,175000,280000,0.375,6855.78
"1048",95000,185000,280000,0.339285714285714,7153.8
"1049",85000,195000,280000,0.303571428571429,7623.79999999999
"1050",75000,205000,280000,0.267857142857143,8093.8
"1051",65000,215000,280000,0.232142857142857,8563.8
"1052",55000,225000,280000,0.196428571428571,9294.77
"1053",45000,235000,280000,0.160714285714286,10732.37
"1054",35000,245000,280000,0.125,12502.37
"1055",25000,255000,280000,0.0892857142857143,14272.37
"1056",15000,265000,280000,0.0535714285714286,16180.39
"1057",135000,135000,270000,0.5,8239.66
"1058",125000,145000,270000,0.462962962962963,7749.86
"1059",115000,155000,270000,0.425925925925926,7219.86
"1060",105000,165000,270000,0.388888888888889,6689.85999999999
"1061",95000,175000,270000,0.351851851851852,6353.8
"1062",85000,185000,270000,0.314814814814815,6823.79999999999
"1063",75000,195000,270000,0.277777777777778,7293.8
"1064",65000,205000,270000,0.240740740740741,7763.8
"1065",55000,215000,270000,0.203703703703704,8233.8
"1066",45000,225000,270000,0.166666666666667,9632.37
"1067",35000,235000,270000,0.12962962962963,11402.37
"1068",25000,245000,270000,0.0925925925925926,13172.37
"1069",15000,255000,270000,0.0555555555555556,15080.39
"1070",125000,135000,260000,0.480769230769231,7749.86
"1071",115000,145000,260000,0.442307692307692,7219.86
"1072",105000,155000,260000,0.403846153846154,6689.86
"1073",95000,165000,260000,0.365384615384615,6187.87999999999
"1074",85000,175000,260000,0.326923076923077,6023.8
"1075",75000,185000,260000,0.288461538461538,6493.8
"1076",65000,195000,260000,0.25,6963.8
"1077",55000,205000,260000,0.211538461538462,7433.8
"1078",45000,215000,260000,0.173076923076923,8571.39999999999
"1079",35000,225000,260000,0.134615384615385,10302.37
"1080",25000,235000,260000,0.0961538461538462,12072.37
"1081",15000,245000,260000,0.0576923076923077,13980.39
"1082",125000,125000,250000,0.5,7260.06
"1083",115000,135000,250000,0.46,7219.86
"1084",105000,145000,250000,0.42,6689.86
"1085",95000,155000,250000,0.38,6187.88
"1086",85000,165000,250000,0.34,5857.87999999999
"1087",75000,175000,250000,0.3,5693.8
"1088",65000,185000,250000,0.26,6163.8
"1089",55000,195000,250000,0.22,6633.8
"1090",45000,205000,250000,0.18,7771.39999999999
"1091",35000,215000,250000,0.14,9241.39999999999
"1092",25000,225000,250000,0.1,10972.37
"1093",15000,235000,250000,0.06,12880.39
"1094",115000,125000,240000,0.479166666666667,6640.06
"1095",105000,135000,240000,0.4375,6599.86
"1096",95000,145000,240000,0.395833333333333,6097.88
"1097",85000,155000,240000,0.354166666666667,5767.88
"1098",75000,165000,240000,0.3125,5437.87999999999
"1099",65000,175000,240000,0.270833333333333,5273.8
"1100",55000,185000,240000,0.229166666666667,5743.8
"1101",45000,195000,240000,0.1875,6881.39999999999
"1102",35000,205000,240000,0.145833333333333,8351.39999999999
"1103",25000,215000,240000,0.104166666666667,9821.4
"1104",15000,225000,240000,0.0625,11690.39
"1105",115000,115000,230000,0.5,6020.06
"1106",105000,125000,230000,0.456521739130435,6020.06
"1107",95000,135000,230000,0.41304347826087,6007.88
"1108",85000,145000,230000,0.369565217391304,5677.88
"1109",75000,155000,230000,0.326086956521739,5347.88
"1110",65000,165000,230000,0.282608695652174,5017.87999999999
"1111",55000,175000,230000,0.239130434782609,4853.8
"1112",45000,185000,230000,0.195652173913043,5991.39999999999
"1113",35000,195000,230000,0.152173913043478,7461.39999999999
"1114",25000,205000,230000,0.108695652173913,8931.4
"1115",15000,215000,230000,0.0652173913043478,10539.42
"1116",105000,115000,220000,0.477272727272727,5400.06
"1117",95000,125000,220000,0.431818181818182,5428.08
"1118",85000,135000,220000,0.386363636363636,5587.88
"1119",75000,145000,220000,0.340909090909091,5257.88
"1120",65000,155000,220000,0.295454545454545,4927.88
"1121",55000,165000,220000,0.25,4597.87999999999
"1122",45000,175000,220000,0.204545454545455,5101.39999999999
"1123",35000,185000,220000,0.159090909090909,6571.39999999999
"1124",25000,195000,220000,0.113636363636364,8041.4
"1125",15000,205000,220000,0.0681818181818182,9649.42
"1126",105000,105000,210000,0.5,4780.06
"1127",95000,115000,210000,0.452380952380952,4808.08
"1128",85000,125000,210000,0.404761904761905,5008.07999999999
"1129",75000,135000,210000,0.357142857142857,5167.88
"1130",65000,145000,210000,0.30952380952381,4837.88
"1131",55000,155000,210000,0.261904761904762,4507.88
"1132",45000,165000,210000,0.214285714285714,4845.48
"1133",35000,175000,210000,0.166666666666667,5681.39999999999
"1134",25000,185000,210000,0.119047619047619,7151.4
"1135",15000,195000,210000,0.0714285714285714,8759.42
"1136",95000,105000,2e+05,0.475,4188.08
"1137",85000,115000,2e+05,0.425,4388.07999999999
"1138",75000,125000,2e+05,0.375,4588.07999999999
"1139",65000,135000,2e+05,0.325,4747.88
"1140",55000,145000,2e+05,0.275,4417.88
"1141",45000,155000,2e+05,0.225,4755.48
"1142",35000,165000,2e+05,0.175,5425.48
"1143",25000,175000,2e+05,0.125,6261.4
"1144",15000,185000,2e+05,0.075,7869.42
"1145",95000,95000,190000,0.5,3540.08000000001
"1146",85000,105000,190000,0.447368421052632,3712.06
"1147",75000,115000,190000,0.394736842105263,3912.06
"1148",65000,125000,190000,0.342105263157895,4112.06000000001
"1149",55000,135000,190000,0.289473684210526,4271.86000000002
"1150",45000,145000,190000,0.236842105263158,4609.46000000001
"1151",35000,155000,190000,0.184210526315789,5279.46000000001
"1152",25000,165000,190000,0.131578947368421,5949.46000000001
"1153",15000,175000,190000,0.0789473684210526,6923.40000000001
"1154",85000,95000,180000,0.472222222222222,2920.08
"1155",75000,105000,180000,0.416666666666667,3092.06
"1156",65000,115000,180000,0.361111111111111,3292.06000000001
"1157",55000,125000,180000,0.305555555555556,3492.06000000001
"1158",45000,135000,180000,0.25,4319.46000000001
"1159",35000,145000,180000,0.194444444444444,4989.46000000001
"1160",25000,155000,180000,0.138888888888889,5659.46000000001
"1161",15000,165000,180000,0.0833333333333333,6467.48
"1162",85000,85000,170000,0.5,2300.07999999999
"1163",75000,95000,170000,0.441176470588235,2300.08
"1164",65000,105000,170000,0.382352941176471,2472.06
"1165",55000,115000,170000,0.323529411764706,2672.06
"1166",45000,125000,170000,0.264705882352941,3539.66
"1167",35000,135000,170000,0.205882352941176,4699.46
"1168",25000,145000,170000,0.147058823529412,5369.46000000001
"1169",15000,155000,170000,0.0882352941176471,6177.48
"1170",75000,85000,160000,0.46875,1680.07999999999
"1171",65000,95000,160000,0.40625,1680.08
"1172",55000,105000,160000,0.34375,1852.06
"1173",45000,115000,160000,0.28125,2719.66
"1174",35000,125000,160000,0.21875,3919.66
"1175",25000,135000,160000,0.15625,5079.46000000001
"1176",15000,145000,160000,0.09375,5887.48
"1177",75000,75000,150000,0.5,1060.08
"1178",65000,85000,150000,0.433333333333333,1060.08
"1179",55000,95000,150000,0.366666666666667,1060.08
"1180",45000,105000,150000,0.3,1899.66
"1181",35000,115000,150000,0.233333333333333,3099.66
"1182",25000,125000,150000,0.166666666666667,4299.66
"1183",15000,135000,150000,0.1,5597.48
"1184",65000,75000,140000,0.464285714285714,440.080000000002
"1185",55000,85000,140000,0.392857142857143,440.079999999998
"1186",45000,95000,140000,0.321428571428571,1107.68
"1187",35000,105000,140000,0.25,2279.66
"1188",25000,115000,140000,0.178571428571429,3479.66
"1189",15000,125000,140000,0.107142857142857,4817.68
"1190",65000,65000,130000,0.5,-0.119999999995343
"1191",55000,75000,130000,0.423076923076923,-0.119999999995343
"1192",45000,85000,130000,0.346153846153846,667.48
"1193",35000,95000,130000,0.269230769230769,1667.48
"1194",25000,105000,130000,0.192307692307692,2839.46
"1195",15000,115000,130000,0.115384615384615,4177.48
"1196",55000,65000,120000,0.458333333333333,-0.119999999998981
"1197",45000,75000,120000,0.375,667.48
"1198",35000,85000,120000,0.291666666666667,1667.48
"1199",25000,95000,120000,0.208333333333333,2667.48
"1200",15000,105000,120000,0.125,3977.48
"1201",55000,55000,110000,0.5,-0.119999999998981
"1202",45000,65000,110000,0.409090909090909,667.48
"1203",35000,75000,110000,0.318181818181818,1667.48
"1204",25000,85000,110000,0.227272727272727,2667.48
"1205",15000,95000,110000,0.136363636363636,3805.5
"1206",45000,55000,1e+05,0.45,332.380000000001
"1207",35000,65000,1e+05,0.35,1332.38
"1208",25000,75000,1e+05,0.25,2332.38
"1209",15000,85000,1e+05,0.15,3470.4
"1210",45000,45000,90000,0.5,-0.0200000000004366
"1211",35000,55000,90000,0.388888888888889,332.380000000001
"1212",25000,65000,90000,0.277777777777778,1332.38
"1213",15000,75000,90000,0.166666666666667,2470.4
"1214",35000,45000,80000,0.4375,-0.0200000000004366
"1215",25000,55000,80000,0.3125,332.380000000001
"1216",15000,65000,80000,0.1875,1470.4
"1217",35000,35000,70000,0.5,-0.0200000000004366
"1218",25000,45000,70000,0.357142857142857,-0.0200000000004366
"1219",15000,55000,70000,0.214285714285714,470.400000000001
"1220",25000,35000,60000,0.416666666666667,-0.0200000000004366
"1221",15000,45000,60000,0.25,138
"1222",25000,25000,50000,0.5,-0.0199999999995271
"1223",15000,35000,50000,0.3,138
"1224",15000,25000,40000,0.375,61.9799999999996
"1225",15000,15000,30000,0.5,0
