"","primary","second","total_income","indv1_contrib","bonus"
"142",295000,475000,770000,0.383116883116883,-17177.4300000001
"143",285000,485000,770000,0.37012987012987,-16517.4300000001
"144",275000,495000,770000,0.357142857142857,-15857.4300000001
"145",375000,385000,760000,0.493421052631579,-19867.864
"146",365000,395000,760000,0.480263157894737,-19867.864
"147",355000,405000,760000,0.467105263157895,-19867.8640000001
"148",345000,415000,760000,0.453947368421053,-19867.864
"149",335000,425000,760000,0.440789473684211,-19817.4300000001
"150",325000,435000,760000,0.427631578947368,-19157.4300000001
"151",315000,445000,760000,0.414473684210526,-18497.4300000001
"152",305000,455000,760000,0.401315789473684,-17837.4300000001
"153",295000,465000,760000,0.388157894736842,-17177.4300000001
"154",285000,475000,760000,0.375,-16517.4300000001
"155",275000,485000,760000,0.361842105263158,-15857.4300000001
"156",265000,495000,760000,0.348684210526316,-15197.4300000001
"157",375000,375000,750000,0.5,-19207.864
"158",365000,385000,750000,0.486666666666667,-19207.864
"159",355000,395000,750000,0.473333333333333,-19207.864
"160",345000,405000,750000,0.46,-19207.864
"161",335000,415000,750000,0.446666666666667,-19207.864
"162",325000,425000,750000,0.433333333333333,-19157.43
"163",315000,435000,750000,0.42,-18497.43
"164",305000,445000,750000,0.406666666666667,-17837.43
"165",295000,455000,750000,0.393333333333333,-17177.43
"166",285000,465000,750000,0.38,-16517.43
"167",275000,475000,750000,0.366666666666667,-15857.43
"168",265000,485000,750000,0.353333333333333,-15197.43
"169",255000,495000,750000,0.34,-14537.43
"170",365000,375000,740000,0.493243243243243,-18547.864
"171",355000,385000,740000,0.47972972972973,-18547.864
"172",345000,395000,740000,0.466216216216216,-18547.864
"173",335000,405000,740000,0.452702702702703,-18547.864
"174",325000,415000,740000,0.439189189189189,-18547.864
"175",315000,425000,740000,0.425675675675676,-18497.43
"176",305000,435000,740000,0.412162162162162,-17837.43
"177",295000,445000,740000,0.398648648648649,-17177.43
"178",285000,455000,740000,0.385135135135135,-16517.43
"179",275000,465000,740000,0.371621621621622,-15857.43
"180",265000,475000,740000,0.358108108108108,-15197.43
"181",255000,485000,740000,0.344594594594595,-14537.43
"182",245000,495000,740000,0.331081081081081,-13877.43
"183",365000,365000,730000,0.5,-17887.864
"184",355000,375000,730000,0.486301369863014,-17887.864
"185",345000,385000,730000,0.472602739726027,-17887.864
"186",335000,395000,730000,0.458904109589041,-17887.864
"187",325000,405000,730000,0.445205479452055,-17887.864
"188",315000,415000,730000,0.431506849315068,-17887.864
"189",305000,425000,730000,0.417808219178082,-17837.43
"190",295000,435000,730000,0.404109589041096,-17177.43
"191",285000,445000,730000,0.39041095890411,-16517.43
"192",275000,455000,730000,0.376712328767123,-15857.43
"193",265000,465000,730000,0.363013698630137,-15197.43
"194",255000,475000,730000,0.349315068493151,-14537.43
"195",245000,485000,730000,0.335616438356164,-13877.43
"196",235000,495000,730000,0.321917808219178,-13217.43
"197",355000,365000,720000,0.493055555555556,-17227.864
"198",345000,375000,720000,0.479166666666667,-17227.864
"199",335000,385000,720000,0.465277777777778,-17227.864
"200",325000,395000,720000,0.451388888888889,-17227.864
"201",315000,405000,720000,0.4375,-17227.864
"202",305000,415000,720000,0.423611111111111,-17227.864
"203",295000,425000,720000,0.409722222222222,-17177.43
"204",285000,435000,720000,0.395833333333333,-16517.43
"205",275000,445000,720000,0.381944444444444,-15857.43
"206",265000,455000,720000,0.368055555555556,-15197.43
"207",255000,465000,720000,0.354166666666667,-14537.43
"208",245000,475000,720000,0.340277777777778,-13877.43
"209",235000,485000,720000,0.326388888888889,-13217.43
"210",225000,495000,720000,0.3125,-12557.43
"211",355000,355000,710000,0.5,-16567.864
"212",345000,365000,710000,0.485915492957746,-16567.864
"213",335000,375000,710000,0.471830985915493,-16567.864
"214",325000,385000,710000,0.457746478873239,-16567.864
"215",315000,395000,710000,0.443661971830986,-16567.864
"216",305000,405000,710000,0.429577464788732,-16567.864
"217",295000,415000,710000,0.415492957746479,-16567.864
"218",285000,425000,710000,0.401408450704225,-16517.43
"219",275000,435000,710000,0.387323943661972,-15857.43
"220",265000,445000,710000,0.373239436619718,-15197.43
"221",255000,455000,710000,0.359154929577465,-14537.43
"222",245000,465000,710000,0.345070422535211,-13877.43
"223",235000,475000,710000,0.330985915492958,-13217.43
"224",225000,485000,710000,0.316901408450704,-12557.43
"225",215000,495000,710000,0.302816901408451,-11897.43
"226",345000,355000,7e+05,0.492857142857143,-15907.864
"227",335000,365000,7e+05,0.478571428571429,-15907.864
"228",325000,375000,7e+05,0.464285714285714,-15907.864
"229",315000,385000,7e+05,0.45,-15907.864
"230",305000,395000,7e+05,0.435714285714286,-15907.864
"231",295000,405000,7e+05,0.421428571428571,-15907.864
"232",285000,415000,7e+05,0.407142857142857,-15907.864
"233",275000,425000,7e+05,0.392857142857143,-15857.43
"234",265000,435000,7e+05,0.378571428571429,-15197.43
"235",255000,445000,7e+05,0.364285714285714,-14537.43
"236",245000,455000,7e+05,0.35,-13877.43
"237",235000,465000,7e+05,0.335714285714286,-13217.43
"238",225000,475000,7e+05,0.321428571428571,-12557.43
"239",215000,485000,7e+05,0.307142857142857,-11897.43
"240",205000,495000,7e+05,0.292857142857143,-11237.43
"241",345000,345000,690000,0.5,-15247.864
"242",335000,355000,690000,0.485507246376812,-15247.864
"243",325000,365000,690000,0.471014492753623,-15247.864
"244",315000,375000,690000,0.456521739130435,-15247.864
"245",305000,385000,690000,0.442028985507246,-15247.864
"246",295000,395000,690000,0.427536231884058,-15247.864
"247",285000,405000,690000,0.41304347826087,-15247.864
"248",275000,415000,690000,0.398550724637681,-15247.864
"249",265000,425000,690000,0.384057971014493,-15197.43
"250",255000,435000,690000,0.369565217391304,-14537.43
"251",245000,445000,690000,0.355072463768116,-13877.43
"252",235000,455000,690000,0.340579710144928,-13217.43
"253",225000,465000,690000,0.326086956521739,-12557.43
"254",215000,475000,690000,0.311594202898551,-11897.43
"255",205000,485000,690000,0.297101449275362,-11237.43
"256",195000,495000,690000,0.282608695652174,-10427.38
"257",335000,345000,680000,0.492647058823529,-14587.864
"258",325000,355000,680000,0.477941176470588,-14587.864
"259",315000,365000,680000,0.463235294117647,-14587.864
"260",305000,375000,680000,0.448529411764706,-14587.864
"261",295000,385000,680000,0.433823529411765,-14587.864
"262",285000,395000,680000,0.419117647058824,-14587.864
"263",275000,405000,680000,0.404411764705882,-14587.864
"264",265000,415000,680000,0.389705882352941,-14587.864
"265",255000,425000,680000,0.375,-14537.43
"266",245000,435000,680000,0.360294117647059,-13877.43
"267",235000,445000,680000,0.345588235294118,-13217.43
"268",225000,455000,680000,0.330882352941176,-12557.43
"269",215000,465000,680000,0.316176470588235,-11897.43
"270",205000,475000,680000,0.301470588235294,-11237.43
"271",195000,485000,680000,0.286764705882353,-10427.38
"272",185000,495000,680000,0.272058823529412,-9267.38
"273",335000,335000,670000,0.5,-13927.864
"274",325000,345000,670000,0.485074626865672,-13927.864
"275",315000,355000,670000,0.470149253731343,-13927.864
"276",305000,365000,670000,0.455223880597015,-13927.864
"277",295000,375000,670000,0.440298507462687,-13927.864
"278",285000,385000,670000,0.425373134328358,-13927.864
"279",275000,395000,670000,0.41044776119403,-13927.864
"280",265000,405000,670000,0.395522388059701,-13927.864
"281",255000,415000,670000,0.380597014925373,-13927.864
"282",245000,425000,670000,0.365671641791045,-13877.43
"283",235000,435000,670000,0.350746268656716,-13217.43
"284",225000,445000,670000,0.335820895522388,-12557.43
"285",215000,455000,670000,0.32089552238806,-11897.43
"286",205000,465000,670000,0.305970149253731,-11237.43
"287",195000,475000,670000,0.291044776119403,-10427.38
"288",185000,485000,670000,0.276119402985075,-9267.38
"289",175000,495000,670000,0.261194029850746,-8107.38
"290",325000,335000,660000,0.492424242424242,-13267.864
"291",315000,345000,660000,0.477272727272727,-13267.864
"292",305000,355000,660000,0.462121212121212,-13267.864
"293",295000,365000,660000,0.446969696969697,-13267.864
"294",285000,375000,660000,0.431818181818182,-13267.864
"295",275000,385000,660000,0.416666666666667,-13267.864
"296",265000,395000,660000,0.401515151515151,-13267.864
"297",255000,405000,660000,0.386363636363636,-13267.864
"298",245000,415000,660000,0.371212121212121,-13267.864
"299",235000,425000,660000,0.356060606060606,-13217.43
"300",225000,435000,660000,0.340909090909091,-12557.43
"301",215000,445000,660000,0.325757575757576,-11897.43
"302",205000,455000,660000,0.310606060606061,-11237.43
"303",195000,465000,660000,0.295454545454545,-10427.38
"304",185000,475000,660000,0.28030303030303,-9267.38
"305",175000,485000,660000,0.265151515151515,-8107.38
"306",165000,495000,660000,0.25,-6947.38
"307",325000,325000,650000,0.5,-12607.864
"308",315000,335000,650000,0.484615384615385,-12607.864
"309",305000,345000,650000,0.469230769230769,-12607.864
"310",295000,355000,650000,0.453846153846154,-12607.864
"311",285000,365000,650000,0.438461538461538,-12607.864
"312",275000,375000,650000,0.423076923076923,-12607.864
"313",265000,385000,650000,0.407692307692308,-12607.864
"314",255000,395000,650000,0.392307692307692,-12607.864
"315",245000,405000,650000,0.376923076923077,-12607.864
"316",235000,415000,650000,0.361538461538462,-12607.864
"317",225000,425000,650000,0.346153846153846,-12557.43
"318",215000,435000,650000,0.330769230769231,-11897.43
"319",205000,445000,650000,0.315384615384615,-11237.43
"320",195000,455000,650000,0.3,-10427.38
"321",185000,465000,650000,0.284615384615385,-9267.38
"322",175000,475000,650000,0.269230769230769,-8107.38
"323",165000,485000,650000,0.253846153846154,-6947.38
"324",155000,495000,650000,0.238461538461538,-5787.38
"325",315000,325000,640000,0.4921875,-11947.864
"326",305000,335000,640000,0.4765625,-11947.864
"327",295000,345000,640000,0.4609375,-11947.864
"328",285000,355000,640000,0.4453125,-11947.864
"329",275000,365000,640000,0.4296875,-11947.864
"330",265000,375000,640000,0.4140625,-11947.864
"331",255000,385000,640000,0.3984375,-11947.864
"332",245000,395000,640000,0.3828125,-11947.864
"333",235000,405000,640000,0.3671875,-11947.864
"334",225000,415000,640000,0.3515625,-11947.864
"335",215000,425000,640000,0.3359375,-11897.43
"336",205000,435000,640000,0.3203125,-11237.43
"337",195000,445000,640000,0.3046875,-10427.38
"338",185000,455000,640000,0.2890625,-9267.38
"339",175000,465000,640000,0.2734375,-8107.38
"340",165000,475000,640000,0.2578125,-6947.38
"341",155000,485000,640000,0.2421875,-5787.38
"342",145000,495000,640000,0.2265625,-4627.38
"343",315000,315000,630000,0.5,-11287.864
"344",305000,325000,630000,0.484126984126984,-11287.864
"345",295000,335000,630000,0.468253968253968,-11287.864
"346",285000,345000,630000,0.452380952380952,-11287.864
"347",275000,355000,630000,0.436507936507937,-11287.864
"348",265000,365000,630000,0.420634920634921,-11287.864
"349",255000,375000,630000,0.404761904761905,-11287.864
"350",245000,385000,630000,0.388888888888889,-11287.864
"351",235000,395000,630000,0.373015873015873,-11287.864
"352",225000,405000,630000,0.357142857142857,-11287.864
"353",215000,415000,630000,0.341269841269841,-11287.864
"354",205000,425000,630000,0.325396825396825,-11237.43
"355",195000,435000,630000,0.30952380952381,-10427.38
"356",185000,445000,630000,0.293650793650794,-9267.38
"357",175000,455000,630000,0.277777777777778,-8107.38
"358",165000,465000,630000,0.261904761904762,-6947.38
"359",155000,475000,630000,0.246031746031746,-5787.38
"360",145000,485000,630000,0.23015873015873,-4627.38
"361",135000,495000,630000,0.214285714285714,-3467.38
"362",305000,315000,620000,0.491935483870968,-10627.864
"363",295000,325000,620000,0.475806451612903,-10627.864
"364",285000,335000,620000,0.459677419354839,-10627.864
"365",275000,345000,620000,0.443548387096774,-10627.864
"366",265000,355000,620000,0.42741935483871,-10627.864
"367",255000,365000,620000,0.411290322580645,-10627.864
"368",245000,375000,620000,0.395161290322581,-10627.864
"369",235000,385000,620000,0.379032258064516,-10627.864
"370",225000,395000,620000,0.362903225806452,-10627.864
"371",215000,405000,620000,0.346774193548387,-10627.864
"372",205000,415000,620000,0.330645161290323,-10627.864
"373",195000,425000,620000,0.314516129032258,-10427.38
"374",185000,435000,620000,0.298387096774194,-9267.38
"375",175000,445000,620000,0.282258064516129,-8107.38
"376",165000,455000,620000,0.266129032258065,-6947.38
"377",155000,465000,620000,0.25,-5787.38
"378",145000,475000,620000,0.233870967741935,-4627.38
"379",135000,485000,620000,0.217741935483871,-3467.38
"380",125000,495000,620000,0.201612903225806,-2443.78
"381",305000,305000,610000,0.5,-9967.864
"382",295000,315000,610000,0.483606557377049,-9967.864
"383",285000,325000,610000,0.467213114754098,-9967.864
"384",275000,335000,610000,0.450819672131148,-9967.864
"385",265000,345000,610000,0.434426229508197,-9967.864
"386",255000,355000,610000,0.418032786885246,-9967.864
"387",245000,365000,610000,0.401639344262295,-9967.864
"388",235000,375000,610000,0.385245901639344,-9967.864
"389",225000,385000,610000,0.368852459016393,-9967.864
"390",215000,395000,610000,0.352459016393443,-9967.864
"391",205000,405000,610000,0.336065573770492,-9967.864
"392",195000,415000,610000,0.319672131147541,-9817.81399999998
"393",185000,425000,610000,0.30327868852459,-9267.38
"394",175000,435000,610000,0.286885245901639,-8107.38
"395",165000,445000,610000,0.270491803278689,-6947.38
"396",155000,455000,610000,0.254098360655738,-5787.38
"397",145000,465000,610000,0.237704918032787,-4627.38
"398",135000,475000,610000,0.221311475409836,-3467.38
"399",125000,485000,610000,0.204918032786885,-2443.78
"400",115000,495000,610000,0.188524590163934,-1813.78
"401",295000,305000,6e+05,0.491666666666667,-9307.864
"402",285000,315000,6e+05,0.475,-9307.864
"403",275000,325000,6e+05,0.458333333333333,-9307.864
"404",265000,335000,6e+05,0.441666666666667,-9307.864
"405",255000,345000,6e+05,0.425,-9307.864
"406",245000,355000,6e+05,0.408333333333333,-9307.864
"407",235000,365000,6e+05,0.391666666666667,-9307.864
"408",225000,375000,6e+05,0.375,-9307.864
"409",215000,385000,6e+05,0.358333333333333,-9307.864
"410",205000,395000,6e+05,0.341666666666667,-9307.864
"411",195000,405000,6e+05,0.325,-9157.81400000001
"412",185000,415000,6e+05,0.308333333333333,-8657.81399999998
"413",175000,425000,6e+05,0.291666666666667,-8107.38
"414",165000,435000,6e+05,0.275,-6947.38
"415",155000,445000,6e+05,0.258333333333333,-5787.38
"416",145000,455000,6e+05,0.241666666666667,-4627.38
"417",135000,465000,6e+05,0.225,-3467.38
"418",125000,475000,6e+05,0.208333333333333,-2443.78
"419",115000,485000,6e+05,0.191666666666667,-1813.78
"420",105000,495000,6e+05,0.175,-1183.78
"421",295000,295000,590000,0.5,-8647.864
"422",285000,305000,590000,0.483050847457627,-8647.864
"423",275000,315000,590000,0.466101694915254,-8647.864
"424",265000,325000,590000,0.449152542372881,-8647.864
"425",255000,335000,590000,0.432203389830508,-8647.864
"426",245000,345000,590000,0.415254237288136,-8647.864
"427",235000,355000,590000,0.398305084745763,-8647.864
"428",225000,365000,590000,0.38135593220339,-8647.864
"429",215000,375000,590000,0.364406779661017,-8647.864
"430",205000,385000,590000,0.347457627118644,-8647.864
"431",195000,395000,590000,0.330508474576271,-8497.81399999998
"432",185000,405000,590000,0.313559322033898,-7997.81400000001
"433",175000,415000,590000,0.296610169491525,-7497.81399999998
"434",165000,425000,590000,0.279661016949153,-6947.38
"435",155000,435000,590000,0.26271186440678,-5787.38
"436",145000,445000,590000,0.245762711864407,-4627.38
"437",135000,455000,590000,0.228813559322034,-3467.38
"438",125000,465000,590000,0.211864406779661,-2443.78
"439",115000,475000,590000,0.194915254237288,-1813.78
"440",105000,485000,590000,0.177966101694915,-1183.78
"441",95000,495000,590000,0.161016949152542,-456.25
"442",285000,295000,580000,0.491379310344828,-7987.864
"443",275000,305000,580000,0.474137931034483,-7987.864
"444",265000,315000,580000,0.456896551724138,-7987.864
"445",255000,325000,580000,0.439655172413793,-7987.864
"446",245000,335000,580000,0.422413793103448,-7987.864
"447",235000,345000,580000,0.405172413793103,-7987.864
"448",225000,355000,580000,0.387931034482759,-7987.864
"449",215000,365000,580000,0.370689655172414,-7987.864
"450",205000,375000,580000,0.353448275862069,-7987.864
"451",195000,385000,580000,0.336206896551724,-7837.81399999998
"452",185000,395000,580000,0.318965517241379,-7337.81399999998
"453",175000,405000,580000,0.301724137931034,-6837.81400000001
"454",165000,415000,580000,0.28448275862069,-6337.81399999998
"455",155000,425000,580000,0.267241379310345,-5787.38
"456",145000,435000,580000,0.25,-4627.38
"457",135000,445000,580000,0.232758620689655,-3467.38
"458",125000,455000,580000,0.21551724137931,-2443.78
"459",115000,465000,580000,0.198275862068966,-1813.78
"460",105000,475000,580000,0.181034482758621,-1183.78
"461",95000,485000,580000,0.163793103448276,-456.25
"462",85000,495000,580000,0.146551724137931,473.75
"463",285000,285000,570000,0.5,-7327.864
"464",275000,295000,570000,0.482456140350877,-7327.864
"465",265000,305000,570000,0.464912280701754,-7327.864
"466",255000,315000,570000,0.447368421052632,-7327.864
"467",245000,325000,570000,0.429824561403509,-7327.864
"468",235000,335000,570000,0.412280701754386,-7327.864
"469",225000,345000,570000,0.394736842105263,-7327.864
"470",215000,355000,570000,0.37719298245614,-7327.864
"471",205000,365000,570000,0.359649122807018,-7327.864
"472",195000,375000,570000,0.342105263157895,-7177.81399999998
"473",185000,385000,570000,0.324561403508772,-6677.81399999998
"474",175000,395000,570000,0.307017543859649,-6177.81399999998
"475",165000,405000,570000,0.289473684210526,-5677.81400000001
"476",155000,415000,570000,0.271929824561404,-5177.81399999998
"477",145000,425000,570000,0.254385964912281,-4627.38
"478",135000,435000,570000,0.236842105263158,-3467.38
"479",125000,445000,570000,0.219298245614035,-2443.78
"480",115000,455000,570000,0.201754385964912,-1813.78
"481",105000,465000,570000,0.184210526315789,-1183.78
"482",95000,475000,570000,0.166666666666667,-456.25
"483",85000,485000,570000,0.149122807017544,473.75
"484",75000,495000,570000,0.131578947368421,1403.75
"485",275000,285000,560000,0.491071428571429,-6667.864
"486",265000,295000,560000,0.473214285714286,-6667.864
"487",255000,305000,560000,0.455357142857143,-6667.864
"488",245000,315000,560000,0.4375,-6667.864
"489",235000,325000,560000,0.419642857142857,-6667.864
"490",225000,335000,560000,0.401785714285714,-6667.864
"491",215000,345000,560000,0.383928571428571,-6667.864
"492",205000,355000,560000,0.366071428571429,-6667.864
"493",195000,365000,560000,0.348214285714286,-6517.81399999998
"494",185000,375000,560000,0.330357142857143,-6017.81399999998
"495",175000,385000,560000,0.3125,-5517.81399999998
"496",165000,395000,560000,0.294642857142857,-5017.81399999998
"497",155000,405000,560000,0.276785714285714,-4517.81400000001
"498",145000,415000,560000,0.258928571428571,-4017.81399999998
"499",135000,425000,560000,0.241071428571429,-3467.38
"500",125000,435000,560000,0.223214285714286,-2443.78
"501",115000,445000,560000,0.205357142857143,-1813.78
"502",105000,455000,560000,0.1875,-1183.78
"503",95000,465000,560000,0.169642857142857,-456.25
"504",85000,475000,560000,0.151785714285714,473.75
"505",75000,485000,560000,0.133928571428571,1403.75
"506",65000,495000,560000,0.116071428571429,2333.75
"507",275000,275000,550000,0.5,-6007.864
"508",265000,285000,550000,0.481818181818182,-6007.864
"509",255000,295000,550000,0.463636363636364,-6007.864
"510",245000,305000,550000,0.445454545454545,-6007.864
"511",235000,315000,550000,0.427272727272727,-6007.864
"512",225000,325000,550000,0.409090909090909,-6007.864
"513",215000,335000,550000,0.390909090909091,-6007.864
"514",205000,345000,550000,0.372727272727273,-6007.864
"515",195000,355000,550000,0.354545454545455,-5857.81399999998
"516",185000,365000,550000,0.336363636363636,-5357.81399999998
"517",175000,375000,550000,0.318181818181818,-4857.81399999998
"518",165000,385000,550000,0.3,-4357.81399999998
"519",155000,395000,550000,0.281818181818182,-3857.81399999998
"520",145000,405000,550000,0.263636363636364,-3357.81400000001
"521",135000,415000,550000,0.245454545454545,-2857.81399999998
"522",125000,425000,550000,0.227272727272727,-2443.78
"523",115000,435000,550000,0.209090909090909,-1813.78
"524",105000,445000,550000,0.190909090909091,-1183.78
"525",95000,455000,550000,0.172727272727273,-456.25
"526",85000,465000,550000,0.154545454545455,473.75
"527",75000,475000,550000,0.136363636363636,1403.75
"528",65000,485000,550000,0.118181818181818,2333.75
